"","teryt","wojewodztwo"," kodgminy","gmina","typ","obwod","wyborcy","oddane","wazne","sld","psl","ppp","po","pis","nop","pr"
"223",140000,"mazowieckie",146401,"Siedlce","miasto",11,2268,1253,1110,10.72,18.02,0.27,22.25,42.7,0.36,0.99
"224",140000,"mazowieckie",146401,"Siedlce","miasto",12,1424,695,604,15.07,21.85,0.83,24.83,31.95,0,0.66
"225",140000,"mazowieckie",146401,"Siedlce","miasto",13,1796,884,813,11.44,13.9,0,37.64,29.15,0.62,2.09
"226",140000,"mazowieckie",146401,"Siedlce","miasto",14,1399,558,458,14.63,15.5,0.66,35.37,25.55,1.09,1.31
"227",140000,"mazowieckie",146401,"Siedlce","miasto",15,1925,865,780,15,13.59,0.77,26.15,35.51,0,2.44
"228",140000,"mazowieckie",146401,"Siedlce","miasto",16,1831,801,715,12.31,16.5,0.42,31.05,29.37,0.56,1.12
"229",140000,"mazowieckie",146401,"Siedlce","miasto",17,775,317,258,16.28,17.44,0.39,29.46,24.81,0.78,1.94
"230",140000,"mazowieckie",146401,"Siedlce","miasto",18,1547,676,615,15.12,14.96,0.33,23.09,37.72,0.16,1.3
"231",140000,"mazowieckie",146401,"Siedlce","miasto",19,1812,789,710,11.41,20.85,0.56,24.37,33.1,0.28,2.82
"232",140000,"mazowieckie",146401,"Siedlce","miasto",20,1203,526,472,21.19,15.04,1.27,26.91,26.69,0.21,1.48
"233",140000,"mazowieckie",146401,"Siedlce","miasto",21,1180,501,451,12.86,15.08,0.44,32.15,31.49,0.44,0.67
"234",140000,"mazowieckie",146401,"Siedlce","miasto",22,1578,762,677,16.54,14.77,2.22,25.85,31.91,0.15,1.48
"235",140000,"mazowieckie",146401,"Siedlce","miasto",23,1000,524,481,18.5,19.96,0.21,26.4,26.61,0.21,0.42
"236",140000,"mazowieckie",146401,"Siedlce","miasto",24,1045,607,541,13.49,16.82,1.11,31.24,28.1,0.55,1.85
"237",140000,"mazowieckie",146401,"Siedlce","miasto",25,1441,666,599,13.86,15.69,1,21.7,40.4,0.17,1.17
"238",140000,"mazowieckie",146401,"Siedlce","miasto",26,1903,877,811,18.62,15.17,0.37,31.57,25.03,0.86,1.6
"239",140000,"mazowieckie",146401,"Siedlce","miasto",27,1833,869,768,12.11,16.67,0.39,29.82,34.51,0.13,1.95
"240",140000,"mazowieckie",146401,"Siedlce","miasto",28,1882,878,785,10.45,16.18,0,27.26,36.69,0.25,1.27
"241",140000,"mazowieckie",146401,"Siedlce","miasto",29,1882,878,785,10.45,16.18,0,27.26,36.69,0.25,1.27
"242",140000,"mazowieckie",146401,"Siedlce","miasto",30,1218,494,437,13.27,16.7,0.92,30.89,27.92,0.46,2.06
"243",140000,"mazowieckie",146401,"Siedlce","miasto",31,1617,809,744,9.95,14.38,0.67,34.27,28.76,0.4,2.15
"244",140000,"mazowieckie",146401,"Siedlce","miasto",32,1727,801,730,8.77,12.19,0.55,40.41,30,0.14,2.47
"245",140000,"mazowieckie",146401,"Siedlce","miasto",33,1727,801,730,8.77,12.19,0.55,40.41,30,0.14,2.47
"246",140000,"mazowieckie",146401,"Siedlce","miasto",34,1453,719,654,11.93,12.84,0.46,38.53,28.59,0,1.83
"247",140000,"mazowieckie",146401,"Siedlce","miasto",35,1720,777,693,16.45,12.99,0.14,30.59,31.46,0.14,2.45
"248",140000,"mazowieckie",146401,"Siedlce","miasto",36,1870,861,784,14.16,15.31,0.89,31.25,28.95,0.51,1.91
"249",140000,"mazowieckie",146401,"Siedlce","miasto",37,1530,668,601,10.82,11.65,0.83,42.43,28.29,0,1.5
"250",140000,"mazowieckie",146401,"Siedlce","miasto",38,1212,556,498,11.04,15.46,1,27.51,40.16,0.2,0.4
"251",140000,"mazowieckie",146401,"Siedlce","miasto",39,83,25,19,10.53,15.79,0,26.32,26.32,0,0
"252",140000,"mazowieckie",146401,"Siedlce","miasto",40,52,12,11,9.09,9.09,0,45.45,27.27,0,0
"253",140000,"mazowieckie",146401,"Siedlce","miasto",41,10,6,6,0,50,0,0,0,16.67,0
"254",140000,"mazowieckie",146401,"Siedlce","miasto",42,79,49,40,15,12.5,0,15,55,2.5,0
"255",140000,"mazowieckie",146401,"Siedlce","miasto",43,58,28,17,23.53,0,0,52.94,11.76,0,0
"256",140000,"mazowieckie",140101,"Białobrzegi","obszar miesko-wiejski",1,1843,1027,796,13.69,20.48,0.88,23.37,21.11,1.01,1.26
"257",140000,"mazowieckie",140101,"Białobrzegi","obszar miesko-wiejski",2,1482,819,639,8.45,19.72,0.47,32.08,21.6,0.63,0.47
"258",140000,"mazowieckie",140101,"Białobrzegi","obszar miesko-wiejski",3,1843,1027,796,13.69,20.48,0.88,23.37,21.11,1.01,1.26
"259",140000,"mazowieckie",140101,"Białobrzegi","obszar miesko-wiejski",4,1973,1183,915,10.93,17.7,0.66,37.16,19.78,0.55,0.87
"260",140000,"mazowieckie",140101,"Białobrzegi","obszar miesko-wiejski",5,1240,740,558,9.14,34.95,0.54,18.1,16.85,1.43,0.9
"261",140000,"mazowieckie",140102,"Promna","wieś",1,2105,1395,1043,6.81,60.21,0.38,8.34,16.3,0.67,0.67
"262",140000,"mazowieckie",140102,"Promna","wieś",2,883,547,419,8.59,52.03,0.48,7.64,22.67,0.48,0.72
"263",140000,"mazowieckie",140102,"Promna","wieś",3,771,502,374,15.78,44.65,0.53,9.36,22.19,0,0
"264",140000,"mazowieckie",140102,"Promna","wieś",4,903,521,392,10.2,54.85,0.26,4.34,21.68,0,0.77
"265",140000,"mazowieckie",140103,"Radzanów","wieś",1,1667,998,834,2.88,74.7,0.6,3.72,13.43,0.36,0.24
"266",140000,"mazowieckie",140103,"Radzanów","wieś",2,1360,769,661,4.24,68.84,0,1.97,18.46,0,0.3
"267",140000,"mazowieckie",140104,"Stara Błotnica","wieś",1,1799,1199,1006,6.86,66.4,0.3,2.29,16.8,0.5,0.2
"268",140000,"mazowieckie",140104,"Stara Błotnica","wieś",2,1752,1045,851,5.64,62.16,0.59,4.35,17.86,0.24,0.59
"269",140000,"mazowieckie",140104,"Stara Błotnica","wieś",3,459,280,232,0.43,78.88,0,3.02,6.9,0.86,0.86
"270",140000,"mazowieckie",140105,"Stromiec","wieś",1,477,312,242,14.46,39.67,1.65,5.79,19.42,0.83,0.41
"271",140000,"mazowieckie",140105,"Stromiec","wieś",2,678,304,207,11.59,42.03,1.93,5.8,21.26,1.45,0.97
"272",140000,"mazowieckie",140105,"Stromiec","wieś",3,948,426,274,19.71,35.77,0.36,8.76,23.36,1.82,1.09
"273",140000,"mazowieckie",140105,"Stromiec","wieś",4,593,243,163,22.09,38.04,1.23,13.5,14.11,1.84,1.23
"274",140000,"mazowieckie",140105,"Stromiec","wieś",5,1702,931,709,10.72,40.76,1.27,11.42,19.04,0.99,1.69
"275",140000,"mazowieckie",140106,"Wyśmierzyce","obszar miesko-wiejski",1,1460,1043,792,13.26,36.36,1.39,8.96,23.11,1.01,6.44
"276",140000,"mazowieckie",140106,"Wyśmierzyce","obszar miesko-wiejski",2,373,272,208,13.94,47.6,1.44,3.85,13.46,0.96,1.44
"277",140000,"mazowieckie",140106,"Wyśmierzyce","obszar miesko-wiejski",3,563,394,315,9.52,69.21,0.63,2.86,9.21,0.95,1.59
"278",140000,"mazowieckie",140201,"Ciechanów","miasto",1,2154,1077,919,17.08,27.31,0.65,30.58,15.67,0.22,0
"279",140000,"mazowieckie",140201,"Ciechanów","miasto",2,1641,843,757,16.78,28.8,0.53,26.82,18.1,0.79,0.13
"280",140000,"mazowieckie",140201,"Ciechanów","miasto",3,1473,738,664,15.96,31.78,1.36,26.66,14.01,0.3,0.3
"281",140000,"mazowieckie",140201,"Ciechanów","miasto",4,1770,907,795,13.33,31.57,0.5,24.78,18.74,0.5,0.25
"282",140000,"mazowieckie",140201,"Ciechanów","miasto",5,1304,699,591,12.01,32.66,0.68,24.37,20.64,0.85,0.34
"283",140000,"mazowieckie",140201,"Ciechanów","miasto",6,1973,1011,861,18.47,27.41,0.46,25.09,17.31,0.7,0.23
"284",140000,"mazowieckie",140201,"Ciechanów","miasto",7,1659,760,633,17.54,26.86,1.26,24.8,19.27,0.95,0.32
"285",140000,"mazowieckie",140201,"Ciechanów","miasto",8,1771,826,738,18.16,23.04,0.81,25.61,22.63,0.81,0
"286",140000,"mazowieckie",140201,"Ciechanów","miasto",9,724,336,302,11.92,27.81,0.66,33.77,14.9,1.32,0
"287",140000,"mazowieckie",140201,"Ciechanów","miasto",10,2242,911,814,11.92,30.84,0.37,27.4,19.04,0.25,0.25
"288",140000,"mazowieckie",140201,"Ciechanów","miasto",11,1896,876,790,10.89,30.38,0.76,24.3,21.77,0.89,0.38
"289",140000,"mazowieckie",140201,"Ciechanów","miasto",12,1505,720,614,11.56,44.79,0.49,21.66,11.56,0.33,0.16
"290",140000,"mazowieckie",140201,"Ciechanów","miasto",13,1971,900,746,13.81,29.89,1.07,22.52,20.38,0.54,1.07
"291",140000,"mazowieckie",140201,"Ciechanów","miasto",14,1139,396,311,21.54,24.12,0.96,22.19,21.22,0.96,0
"292",140000,"mazowieckie",140201,"Ciechanów","miasto",15,2086,1038,939,13.1,32.8,0.21,22.15,18.64,0.43,0.43
"293",140000,"mazowieckie",140201,"Ciechanów","miasto",16,984,433,382,8.38,37.43,0.79,17.02,26.7,1.31,0.52
"294",140000,"mazowieckie",140201,"Ciechanów","miasto",17,1707,836,721,14.7,31.21,0.28,20.94,22.19,0.14,0.28
"295",140000,"mazowieckie",140201,"Ciechanów","miasto",18,1509,805,686,16.03,28.86,0.44,26.97,16.33,0.73,0.15
"296",140000,"mazowieckie",140201,"Ciechanów","miasto",19,1544,640,496,19.76,26.01,1.81,24.8,15.73,1.21,0
"297",140000,"mazowieckie",140201,"Ciechanów","miasto",20,1257,569,497,17.3,28.37,0.2,22.13,17.71,1.21,0.4
"298",140000,"mazowieckie",140201,"Ciechanów","miasto",21,2478,1319,1132,11.93,31.1,0.71,26.86,21.2,0.97,0
"299",140000,"mazowieckie",140201,"Ciechanów","miasto",22,2185,1216,1038,15.7,32.08,0.58,25.92,17.92,0.96,0.1
"300",140000,"mazowieckie",140201,"Ciechanów","miasto",23,161,89,50,34,30,0,18,10,0,0
"301",140000,"mazowieckie",140201,"Ciechanów","miasto",24,70,13,10,0,50,0,10,40,0,0
"302",140000,"mazowieckie",140202,"Ciechanów","wieś",1,1458,840,632,17.88,41.14,0.32,14.72,14.87,1.11,0.79
"303",140000,"mazowieckie",140202,"Ciechanów","wieś",2,900,537,396,28.03,45.96,0.76,6.06,10.35,1.01,1.01
"304",140000,"mazowieckie",140202,"Ciechanów","wieś",3,1458,840,632,17.88,41.14,0.32,14.72,14.87,1.11,0.79
"305",140000,"mazowieckie",140202,"Ciechanów","wieś",4,901,494,352,18.75,47.16,1.42,7.1,16.48,1.42,0.57
"306",140000,"mazowieckie",140203,"Glinojeck","obszar miesko-wiejski",1,2101,948,724,15.33,45.86,1.24,8.29,21.69,0.55,0.41
"307",140000,"mazowieckie",140203,"Glinojeck","obszar miesko-wiejski",2,2482,1117,815,14.36,42.7,0.98,11.66,21.23,0.74,0.86
"308",140000,"mazowieckie",140203,"Glinojeck","obszar miesko-wiejski",3,812,423,295,15.59,48.81,2.03,8.14,17.29,0.34,0
"309",140000,"mazowieckie",140203,"Glinojeck","obszar miesko-wiejski",4,1074,533,390,19.23,52.56,0.26,7.95,11.28,1.28,0.77
"310",140000,"mazowieckie",140204,"Gołymin-Ośrodek","wieś",1,1957,1202,983,10.58,53.81,0.81,6.71,14.95,1.02,0.2
"311",140000,"mazowieckie",140204,"Gołymin-Ośrodek","wieś",2,1289,769,571,14.36,51.84,1.23,4.38,18.56,1.05,0
"312",140000,"mazowieckie",140205,"Grudusk","wieś",1,2055,1121,864,9.14,32.99,0.46,6.02,44.56,0.23,0.23
"313",140000,"mazowieckie",140205,"Grudusk","wieś",2,1107,567,460,3.48,33.48,0.87,1.3,54.57,0.87,0
"314",140000,"mazowieckie",140206,"Ojrzeń","wieś",1,1417,985,606,20.3,52.81,0.66,7.76,11.06,1.32,0.17
"315",140000,"mazowieckie",140206,"Ojrzeń","wieś",2,917,533,376,23.4,39.36,0.53,9.31,18.88,0.27,0.53
"316",140000,"mazowieckie",140206,"Ojrzeń","wieś",3,709,424,291,15.81,52.58,2.06,6.87,11,0.34,1.37
"317",140000,"mazowieckie",140206,"Ojrzeń","wieś",4,461,327,216,29.17,42.13,1.85,3.24,17.59,1.39,0
"318",140000,"mazowieckie",140207,"Opinogóra Górna","wieś",1,1050,572,530,7.36,67.74,0.94,4.53,10,2.26,0.38
"319",140000,"mazowieckie",140207,"Opinogóra Górna","wieś",2,790,426,341,11.44,62.17,0.88,2.64,17.6,0,0
"320",140000,"mazowieckie",140207,"Opinogóra Górna","wieś",3,603,312,244,10.25,52.87,0.82,4.51,27.87,0.82,0.41
"321",140000,"mazowieckie",140207,"Opinogóra Górna","wieś",4,952,440,326,11.66,55.21,0.61,8.59,8.59,0.31,0
"322",140000,"mazowieckie",140207,"Opinogóra Górna","wieś",5,756,425,348,12.07,48.56,0.57,11.49,17.24,1.72,0.29
"323",140000,"mazowieckie",140207,"Opinogóra Górna","wieś",6,591,332,254,7.48,58.27,2.36,4.72,21.26,0,0.79
"324",140000,"mazowieckie",140208,"Regimin","wieś",1,1951,1357,1027,11.88,56.18,0.88,8.96,14.22,0.97,0.68
"325",140000,"mazowieckie",140208,"Regimin","wieś",2,704,480,340,13.53,55,0.88,8.82,15.59,0.59,0.59
"326",140000,"mazowieckie",140208,"Regimin","wieś",3,493,364,270,13.7,57.78,0,5.93,8.15,0.37,0
"327",140000,"mazowieckie",140208,"Regimin","wieś",4,865,535,358,10.06,59.78,0.28,2.51,15.92,1.68,1.68
"328",140000,"mazowieckie",140209,"Sońsk","wieś",1,2332,1316,1057,10.41,52.6,0.95,12.2,15.99,0.85,0.28
"329",140000,"mazowieckie",140209,"Sońsk","wieś",2,733,461,358,6.42,56.42,0.84,2.23,24.3,0.84,0.28
"330",140000,"mazowieckie",140209,"Sońsk","wieś",3,830,491,391,4.09,68.8,1.79,2.56,17.14,0.51,0.26
"331",140000,"mazowieckie",140209,"Sońsk","wieś",4,1692,946,769,8.19,59.3,1.43,9.62,14.43,0.91,0.13
"332",140000,"mazowieckie",140209,"Sońsk","wieś",5,746,423,322,15.22,57.14,2.17,7.45,7.45,0.62,0.93
"333",140000,"mazowieckie",140209,"Sońsk","wieś",6,8,6,6,0,33.33,0,16.67,50,0,0
"334",140000,"mazowieckie",140303,"Borowie","wieś",1,1892,1001,856,8.76,20.21,0.82,4.91,60.05,0.23,1.29
"335",140000,"mazowieckie",140303,"Borowie","wieś",2,455,192,173,10.98,8.09,0.58,4.05,72.83,0.58,1.73
"336",140000,"mazowieckie",140303,"Borowie","wieś",3,1002,589,482,10.17,25.1,1.04,8.92,41.49,0.62,4.36
"337",140000,"mazowieckie",140303,"Borowie","wieś",4,686,375,277,9.03,37.91,1.08,3.61,43.68,0,0.72
"338",140000,"mazowieckie",140301,"Garwolin","miasto",1,1923,986,834,12.59,13.07,0.84,23.62,40.41,0.24,4.92
"339",140000,"mazowieckie",140301,"Garwolin","miasto",2,1181,646,552,17.21,13.77,0.54,20.29,39.49,0,3.99
"340",140000,"mazowieckie",140301,"Garwolin","miasto",3,1632,796,691,12.88,10.56,0.14,25.18,39.8,0.43,6.66
"341",140000,"mazowieckie",140301,"Garwolin","miasto",4,1632,796,691,12.88,10.56,0.14,25.18,39.8,0.43,6.66
"342",140000,"mazowieckie",140301,"Garwolin","miasto",5,1352,768,651,14.29,16.9,0,20.12,38.25,0.61,6.3
"343",140000,"mazowieckie",140301,"Garwolin","miasto",6,1352,768,651,14.29,16.9,0,20.12,38.25,0.61,6.3
"344",140000,"mazowieckie",140301,"Garwolin","miasto",7,548,332,288,10.07,14.24,0.35,22.22,44.79,0,5.21
"345",140000,"mazowieckie",140301,"Garwolin","miasto",8,1679,842,730,13.15,21.51,1.23,19.18,35.07,0,5.48
"346",140000,"mazowieckie",140301,"Garwolin","miasto",9,1341,682,604,11.26,21.85,0.5,18.38,36.42,0.5,3.81
"347",140000,"mazowieckie",140301,"Garwolin","miasto",10,1341,682,604,11.26,21.85,0.5,18.38,36.42,0.5,3.81
"348",140000,"mazowieckie",140301,"Garwolin","miasto",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",140000,"mazowieckie",140304,"Garwolin","wieś",1,795,389,310,8.71,22.26,0.97,9.68,40,0,12.58
"350",140000,"mazowieckie",140304,"Garwolin","wieś",2,672,347,285,8.77,25.96,1.75,10.18,43.51,0.35,4.21
"351",140000,"mazowieckie",140304,"Garwolin","wieś",3,1241,595,520,6.54,26.92,0.19,12.12,47.31,0.58,4.23
"352",140000,"mazowieckie",140304,"Garwolin","wieś",4,923,444,388,6.19,46.13,0,14.95,23.71,0,4.9
"353",140000,"mazowieckie",140304,"Garwolin","wieś",5,539,213,180,8.89,28.33,1.67,10,35.56,0,7.22
"354",140000,"mazowieckie",140304,"Garwolin","wieś",6,1172,560,490,11.02,26.53,3.27,14.49,35.1,1.02,3.88
"355",140000,"mazowieckie",140304,"Garwolin","wieś",7,1340,705,587,8.35,20.95,0.51,11.41,49.91,0.51,5.45
"356",140000,"mazowieckie",140304,"Garwolin","wieś",8,1039,519,383,11.75,30.81,0.26,13.84,31.07,0.52,6.01
"357",140000,"mazowieckie",140304,"Garwolin","wieś",9,1320,588,475,8.63,32.84,0.42,15.58,30.32,0.42,6.74
"358",140000,"mazowieckie",140304,"Garwolin","wieś",10,523,225,172,15.7,15.7,0,6.98,45.93,1.74,4.07
"359",140000,"mazowieckie",140305,"Górzno","wieś",1,969,326,326,11.66,23.93,0.61,13.5,38.96,0,3.68
"360",140000,"mazowieckie",140305,"Górzno","wieś",2,699,295,236,7.2,34.32,0.42,4.66,47.03,0.42,3.81
"361",140000,"mazowieckie",140305,"Górzno","wieś",3,548,281,249,4.42,29.72,1.61,7.23,51,0.4,4.42
"362",140000,"mazowieckie",140305,"Górzno","wieś",4,466,204,166,9.04,21.08,1.2,18.07,37.35,0.6,6.02
"363",140000,"mazowieckie",140305,"Górzno","wieś",5,1341,747,592,9.8,26.52,0.68,10.81,43.24,0.34,3.55
"364",140000,"mazowieckie",140305,"Górzno","wieś",6,486,220,173,8.67,20.81,0.58,8.09,54.34,0,2.89
"365",140000,"mazowieckie",140305,"Górzno","wieś",7,377,232,158,19.62,20.25,0.63,6.96,43.04,0.63,3.8
"366",140000,"mazowieckie",140302,"Łaskarzew","miasto",1,897,668,417,13.67,18.47,0.96,16.07,38.13,1.44,5.04
"367",140000,"mazowieckie",140302,"Łaskarzew","miasto",2,1555,1077,767,12.78,16.69,1.04,16.56,40.29,0.91,3.78
"368",140000,"mazowieckie",140302,"Łaskarzew","miasto",3,897,668,417,13.67,18.47,0.96,16.07,38.13,1.44,5.04
"369",140000,"mazowieckie",140306,"Łaskarzew","wieś",1,1018,622,513,12.28,32.55,0.78,9.94,30.6,0.97,5.07
"370",140000,"mazowieckie",140306,"Łaskarzew","wieś",2,512,324,205,17.56,27.32,1.46,13.17,24.39,2.93,2.93
"371",140000,"mazowieckie",140306,"Łaskarzew","wieś",3,1530,980,732,11.61,28.55,1.5,10.11,34.43,0.41,4.37
"372",140000,"mazowieckie",140306,"Łaskarzew","wieś",4,553,353,249,11.65,36.14,4.02,6.83,34.94,0.4,2.41
"373",140000,"mazowieckie",140306,"Łaskarzew","wieś",5,568,381,289,21.8,35.64,0.35,10.03,21.45,1.73,2.77
"374",140000,"mazowieckie",140307,"Maciejowice","wieś",1,1378,941,743,13.46,38.36,1.21,13.46,21.13,2.02,4.98
"375",140000,"mazowieckie",140307,"Maciejowice","wieś",2,1210,711,505,17.23,33.27,1.39,6.73,26.93,0.99,4.55
"376",140000,"mazowieckie",140307,"Maciejowice","wieś",3,431,246,168,17.26,36.31,1.79,4.76,27.98,1.19,3.57
"377",140000,"mazowieckie",140307,"Maciejowice","wieś",4,589,361,267,13.11,38.95,0.75,2.62,28.46,2.25,5.62
"378",140000,"mazowieckie",140307,"Maciejowice","wieś",5,1497,897,679,15.76,33.14,0.29,4.57,36.38,0.29,4.12
"379",140000,"mazowieckie",140307,"Maciejowice","wieś",6,441,275,203,14.29,40.89,2.96,3.94,23.15,0.99,5.91
"380",140000,"mazowieckie",140307,"Maciejowice","wieś",7,394,258,170,14.12,32.94,0.59,8.24,31.18,0.59,5.88
"381",140000,"mazowieckie",140308,"Miastków Kościelny","wieś",1,1034,718,595,13.45,34.29,0.67,9.92,25.21,0.67,6.72
"382",140000,"mazowieckie",140308,"Miastków Kościelny","wieś",2,530,302,258,13.95,44.19,0.78,11.63,20.54,0.39,1.55
"383",140000,"mazowieckie",140308,"Miastków Kościelny","wieś",3,546,352,282,16.67,31.91,1.42,3.9,30.5,0.71,4.96
"384",140000,"mazowieckie",140308,"Miastków Kościelny","wieś",4,617,370,298,11.74,29.87,0.67,14.09,29.87,1.68,2.68
"385",140000,"mazowieckie",140308,"Miastków Kościelny","wieś",5,619,376,302,11.26,33.77,1.32,8.61,29.8,0.33,6.95
"386",140000,"mazowieckie",140308,"Miastków Kościelny","wieś",6,691,497,385,12.47,41.04,1.56,10.13,21.3,0.52,7.01
"387",140000,"mazowieckie",140309,"Parysów","wieś",1,878,681,500,15.2,41.8,0.8,7,25,0.2,5.4
"388",140000,"mazowieckie",140309,"Parysów","wieś",2,1249,758,598,11.87,39.13,1,4.18,25.59,0.67,9.53
"389",140000,"mazowieckie",140309,"Parysów","wieś",3,463,262,205,19.02,42.44,2.93,1.46,20.98,0,6.83
"390",140000,"mazowieckie",140309,"Parysów","wieś",4,620,414,293,15.7,45.73,2.05,4.78,17.06,1.37,5.46
"391",140000,"mazowieckie",140310,"Pilawa","obszar miesko-wiejski",1,1220,570,437,11.9,28.38,1.14,8.24,38.9,0.46,6.18
"392",140000,"mazowieckie",140310,"Pilawa","obszar miesko-wiejski",2,614,348,265,12.08,22.64,2.64,10.19,33.96,0.38,10.94
"393",140000,"mazowieckie",140310,"Pilawa","obszar miesko-wiejski",3,1685,736,630,23.33,21.9,0.79,15.24,18.89,0.79,15.08
"394",140000,"mazowieckie",140310,"Pilawa","obszar miesko-wiejski",4,366,227,175,13.71,25.14,1.71,6.29,39.43,0,9.71
"395",140000,"mazowieckie",140310,"Pilawa","obszar miesko-wiejski",5,614,334,293,8.53,20.82,1.71,13.65,36.52,0,11.95
"396",140000,"mazowieckie",140310,"Pilawa","obszar miesko-wiejski",6,2290,1416,1100,12.27,29.09,1.09,16.55,27.82,0.64,6.45
"397",140000,"mazowieckie",140310,"Pilawa","obszar miesko-wiejski",7,1026,590,474,11.39,26.58,1.05,17.09,30.38,0.63,4.01
"398",140000,"mazowieckie",140310,"Pilawa","obszar miesko-wiejski",8,403,192,161,12.42,26.71,1.86,20.5,21.74,0.62,4.35
"399",140000,"mazowieckie",140310,"Pilawa","obszar miesko-wiejski",9,142,95,75,22.67,48,0,4,21.33,0,1.33
"400",140000,"mazowieckie",140311,"Sobolew","wieś",1,1291,681,545,10.46,14.31,1.83,9.54,53.39,0.55,2.94
"401",140000,"mazowieckie",140311,"Sobolew","wieś",2,1726,787,635,9.13,20.31,1.57,11.97,46.61,0.79,3.94
"402",140000,"mazowieckie",140311,"Sobolew","wieś",3,499,253,191,10.99,27.75,2.09,8.9,38.22,1.05,5.24
"403",140000,"mazowieckie",140311,"Sobolew","wieś",4,484,245,200,7,26,3,4.5,44,0.5,7
"404",140000,"mazowieckie",140311,"Sobolew","wieś",5,2021,1167,883,6,16.42,0.79,5.1,59.8,0.57,3.28
"405",140000,"mazowieckie",140311,"Sobolew","wieś",6,502,229,162,6.17,20.37,1.23,10.49,54.32,0,2.47
"406",140000,"mazowieckie",140312,"Trojanów","wieś",1,1199,750,569,14.41,46.92,0.35,7.38,18.8,1.05,2.11
"407",140000,"mazowieckie",140312,"Trojanów","wieś",2,1181,618,474,12.87,57.59,0.84,4.43,13.92,0.42,2.74
"408",140000,"mazowieckie",140312,"Trojanów","wieś",3,389,223,187,10.7,52.94,1.6,4.81,23.53,1.6,2.14
"409",140000,"mazowieckie",140312,"Trojanów","wieś",4,832,444,373,12.87,49.06,1.88,5.9,19.84,0.54,1.07
"410",140000,"mazowieckie",140312,"Trojanów","wieś",5,692,422,341,7.33,45.75,0.88,5.28,29.62,1.76,4.11
"411",140000,"mazowieckie",140312,"Trojanów","wieś",6,646,389,308,11.04,37.01,1.3,4.55,34.42,0.32,4.55
"412",140000,"mazowieckie",140312,"Trojanów","wieś",7,370,234,172,4.65,26.74,1.16,5.23,57.56,0,1.74
"413",140000,"mazowieckie",140312,"Trojanów","wieś",8,475,269,228,7.02,47.81,0.44,7.46,24.12,3.95,1.75
"414",140000,"mazowieckie",140312,"Trojanów","wieś",9,283,187,150,13.33,67.33,0.67,6.67,8,1.33,2
"415",140000,"mazowieckie",140313,"Wilga","wieś",1,2151,1356,889,13.72,33.52,1.12,16.31,26.1,0.45,2.59
"416",140000,"mazowieckie",140313,"Wilga","wieś",2,786,468,340,11.47,37.35,0,8.82,30,0.59,5.59
"417",140000,"mazowieckie",140313,"Wilga","wieś",3,800,450,323,9.91,43.65,0.31,11.76,22.29,0,3.1
"418",140000,"mazowieckie",140313,"Wilga","wieś",4,467,282,223,15.25,29.15,1.35,12.56,30.04,0.9,4.93
"419",140000,"mazowieckie",140314,"Żelechów","obszar miesko-wiejski",1,1531,949,767,9.13,31.68,0.39,20.34,32.99,0.39,1.3
"420",140000,"mazowieckie",140314,"Żelechów","obszar miesko-wiejski",2,1824,1000,820,8.17,33.41,0.37,15.73,35.61,0.24,1.83
"421",140000,"mazowieckie",140314,"Żelechów","obszar miesko-wiejski",3,1151,720,514,10.51,38.13,1.56,9.34,32.68,0.19,1.56
"422",140000,"mazowieckie",140314,"Żelechów","obszar miesko-wiejski",4,756,391,302,8.61,34.11,0,4.97,43.38,0.99,1.99
"423",140000,"mazowieckie",140314,"Żelechów","obszar miesko-wiejski",5,1021,612,430,6.98,42.56,0.93,11.16,33.26,0.47,1.86
"424",140000,"mazowieckie",140314,"Żelechów","obszar miesko-wiejski",6,485,281,208,8.65,36.54,0.96,12.02,34.13,0.48,1.92
"425",140000,"mazowieckie",140402,"Gostynin","wieś",1,749,434,343,8.45,52.48,0.29,9.91,22.74,0.29,0
"426",140000,"mazowieckie",140402,"Gostynin","wieś",2,614,343,252,17.86,64.29,0.79,3.57,10.71,0,0.4
