"Teryt";"Województwo";"Kod gm.";"Gmina";"Typ gminy";"Nr obwodu";"Adres obwodu";"Typ obwodu";"Przystosowany dla niepełnosprawnych";"Granice obwodu"
"140000";"mazowieckie";"146514";"Wawer";"dzielnica m.st. Warszawy";"521";"Zespół Szkół Nr 70 ul.Bajkowa 17/21";"Powszechny";"Tak";"ul.Borowiecka:105; ul.Draceny: cała; ul. Geranii: cała; ul. Hortensji: cała; ul. Jaszczurcza: cała; ul. Lawendowa: cała; ul. Lewkonii: cała; ul. Lubiana: cała; ul. Malwowa: cała; ul. Mozaikowa: strona nieparzysta od nr 105 do nr 187, strona parzysta od nr 100 do nr 130; ul. Mrówcza: strona nieparzysta od nr 1 do nr 61L, strona parzysta od nr 56 do nr 60b; ul. Niezapominajki: cała; ul. Panny Wodnej: strona nieparzysta od nr 3 do nr 13A, ul. Panny Wodnej: strona parzysta nr 6; ul. Prymulki: cała; ul.Sielankowa : cała; ul. Ślimaka: strona nieparzysta od nr 3 do nr 11, strona parzysta od nr 4 do nr 20a; ul. Zasadowa: strona parzysta od nr 2 do nr 52, strona nieparzysta od nr 1 do nr 37; ul. Zegrzyńska:cała"
"140000";"mazowieckie";"146514";"Wawer";"dzielnica m.st. Warszawy";"522";"Zespół Szkół  Nr 70  ul. Bajkowa 17/21";"Powszechny";"Tak";"ul. Bajkowa: cała; ul. Borkowska: cała; ul. Glicynii: cała; ul. Januszewska: cała; ul. Juhasów: cała; ul. Junaków: cała; ul. Klimatyczna: cała; ul. Króla Kazimierza: cała; ul. Łosicka: cała; ul. Montażowa: cała; ul. Mrówcza: strona parzysta od nr 24 do nr 36a, od nr 60 do nr 84, strona nieparzysta od nr 65 do nr 105a; ul. Panny Wodnej: strona nieparzysta od nr 21 do nr 47; ul. Patriotów: strona nieparzysta od nr 227 do nr 269; ul. Pomologiczna: cała; ul. Powojowa: cała; ul. Skwierzyńska: cała; ul. Słotna: cała; ul. Ulanowska: cała; ul. Wielostronna: cała; ul. Wspomnień: cała; ul. Zagajnikowa: cała; ul. Żelechowska:"
"140000";"mazowieckie";"146514";"Wawer";"dzielnica m.st. Warszawy";"523";"Zakład Opiekuńczo-Leczniczy SPZOZ, ul. Olchy 8";"Powszechny";"Nie";"ul. Artystyczna: cała; ul. Astry: cała; ul. Bachusa: cała; ul. Cementowa: cała; ul. Cygańska: cała; ul. Czołgistów: cała; ul. Fromborska: cała; ul. Izbicka: strona nieparzysta od nr 75 do nr 101; ul. Janosika: cała; ul. Kameliowa: cała; ul. Koprowa: cała; ul. Krasnoludków: cała; ul. Kwitnącej Akacji: cała; ul. Liścienia: cała; ul. Marty: cała; ul. Podmokła: cała; ul. Powiatowa: cała; ul. Prabucka: cała; ul. Przyleśna: cała; ul. Rawicka: cała; ul. Smogorska: cała; ul. Snycerska: cała; ul. Szczytowa: cała; ul. Szczytnowska: cała; ul. Trakt Napoleoński: cała; ul. Wilgi: strona parzysta od nr 64 do nr 66, strona nieparzysta od nr 69 do nr 83b; ul. Wolęcińska: strona parzysta od nr 58 do nr 106A; ul. Żarecka: cała"
"140000";"mazowieckie";"146514";"Wawer";"dzielnica m.st. Warszawy";"524";"Szkoła Podstawowa nr 140, ul. Wilgi 19";"Powszechny";"Nie";"ul. Burzliwa: cała; ul. Ezopa: cała; ul. Gierdawska: cała; ul. Izbicka: strona nieparzysta od nr 1 do nr 63/65; ul:Gremplarska:cała; ul. Izerska: cała; ul. Jontka: cała; ul. Limby: cała; ul. Lipkowska: cała; ul. Łabędzia: cała; ul. Olchy: strona nieparzysta od nr 3 do nr 9, strona parzysta od nr 2 do nr 8; ul. Orłowskiego: cała; ul. Osterwy: cała; ul. Otawska: cała; ul. Pajęcza: cała; ul. Patriotów: strona parzysta od nr 176 do nr 194a; ul. Planetowa: cała; ul.Przesiecka:cała; ul. Radłowska: cała; ul. Serdeczna: cała; ul. Sobierajska: cała; ul. Szreniawska: cała; ul. Warsztatowa: cała; ul. Wilgi: strona nieparzysta od nr 1 do nr 51, strona parzysta od nr 6 do nr 62; ul. Wisełki: cała; ul. Wolęcińska: strona nieparzysta nr 3, strona parzysta od nr 4 do nr 54a; ul. Zbójnogórska: cała; ul. Zimowa: cała."
"140000";"mazowieckie";"146514";"Wawer";"dzielnica m.st. Warszawy";"525";"Ochotnicza Straż Pożarna ul.Tomaszowska 4";"Powszechny";"Nie";"ul. Aleksandrowska: cała; ul. Będzińska: cała; ul. Chylicka: cała; ul. Drwali: cała; ul. Frezji: cała; ul. Garncarska: strona parzysta od nr 24 do nr 66, strona nieparzysta od nr 35 do nr 67; ul. Godlewska: cała; ul. Godziszowska: cała; ul. Halki: cała; ul. Herbaciana: cała; ul. Hufcowa: cała; ul. Izbicka: strona parzysta od nr 4 do nr 88; ul. Jagody: cała; ul. Kąkolowa: strona parzysta od nr 42 do nr 76, strona nieparzysta od nr 49 do nr 83; ul. Kocka: cała; ul. Koszęcińska: cała; ul. Kruszwicka: cała; ul. Morąska: cała; ul. Mozaikowa: strona parzysta nr 140; ul. Orzechowskiego: cała; ul. Panny Wodnej: strona parzysta od nr 16 do nr 50a; ul. Patriotów: strona parzysta od nr 132 do nr 166/168, strona nieparzysta od nr 167 do nr 213; ul. Pleciona: cała; ul. Przodowników: cała; ul. Radłowa: cała; ul. Regera: cała; ul. Rozkoszna: cała; ul. Rozszerzona: cała; ul. Rusałki: cała; ul. Strzegomska: cała; ul. Strzelińska: cała; ul. Sztygarów: cała; ul. Ślimaka: strona parzysta od nr 22 do nr 50, strona nieparzysta od nr 15 do nr 41; ul. Śródborowska: cała; ul. Tokarska: cała; ul. Tomaszowska: cała; ul. Wągrowiecka: cała; ul. Wielowiejska: cała; ul. Wysokomazowiecka: cała; ul. Zasobna: cała; ul. Żeglarska: cała; ul. Żwanowiecka: strona nieparzysta od nr 87 do nr 123, strona parzysta od nr 104 do nr 130."
"140000";"mazowieckie";"146514";"Wawer";"dzielnica m.st. Warszawy";"526";"XXV Liceum Ogólnokształcące ul.Halna 20";"Powszechny";"Nie";"ul. Brodnicka: cała; ul. Ciekawa: cała; ul.Ciepielowska : cała;  ul. Deptak: cała; ul. Derkaczy: strona parzysta od nr 68 do nr 80, strona nieparzysta od nr 71 do nr 85a; ul. Garncarska: strona nieparzysta od nr 3 do nr 23a; strona parzysta od nr 4 do nr 14; ul. Halna: cała; ul. Iglasta: cała; ul.Jagienki; cała; ul. Jałowcowa: cała; ul. Lubuska: cała; ul. Macierzanki: cała; ul. Majerankowa: cała; ul. Malczycka: cała; ul. Małowiejska: strona nieparzysta od nr 19 do nr 63; ul. Mozaikowa: strona parzysta od nr 40 do nr 98, strona nieparzysta od nr 53 do nr 95; ul. Nadarzyńska: cała; ul. Nagłowicka: cała; ul. Nenufarów: cała; ul. Orchidei: cała; ul. Pasażerska: cała; ul. Patriotów: strona nieparzysta od nr 83 do nr 161; ul. Prasowa: cała; ul. Przewodowa: strona nieparzysta od nr 41 do nr 147/151,  strona parzysta od nr 42 do nr 140a; ul. Przyjemna: cała; ul. Radoszycka: cała; ul. Rejowiecka: cała; ul. Rozmarynu: cała; ul. Solurska: cała; ul. Sulęcińska: cała; ul. Szachowa: cała; ul. Szafirowa: cała; ul. Tuberozy: cała; ul. Tawułkowa: strona parzysta od nr 12 do nr 18, strona nieparzysta od nr 21 do nr 29; ul. Wiesiołka: cała; ul. Włókiennicza: strona nieparzysta od nr 71 do nr 83, strona parzysta od nr 84 do nr 98; ul. Wzorzysta: cała; ul.Zasadowa:strona parzysta: 54, 54A, strona nieparzysta:od nr 39 do nr 59; ul. Zespołowa:  cała"
"140000";"mazowieckie";"146514";"Wawer";"dzielnica m.st. Warszawy";"527";"Szkoła Podstawowa nr 216 ul. Wolna 36/38";"Powszechny";"Tak";"ul. Agrestowa: cała; ul. Arniki: strona parzysta od nr 2 do nr 18, strona nieparzysta nr 11; ul. Barcewicza: cała; ul. Bonisławska: cała; ul. Chryzantemy: cała; ul. Derwida: cała; ul. Drozdowa: cała; ul. Kąkolowa: strona parzysta od nr 2 do nr 38a, strona nieparzysta od nr 3 do nr 47; ul. Lawinowa: cała; ul. Lokalna: strona nieparzysta od nr 1 do nr 17, od nr 37 do nr 65b, strona parzysta od nr 32 do nr 98; ul. Młodzieży: cała; ul. Mszańska: cała; ul. Patriotów: strona parzysta od nr 82 do nr 120/122; ul. Popiołów: cała; ul. Sarny: cała; ul. Średnia: cała; ul. Truskolaska: cała; ul. Umowna: cała; ul. Wolf Heleny: cała; ul. Wolna: strona nieparzysta od nr 29 do nr 33, strona parzysta nr 36/38; ul. Zabrzańska: cała; ul. Zagięta: cała; ul. Żołędziowa: cała; ul. Żwanowiecka: strona nieparzysta od nr 11 do nr 71, strona parzysta od nr 12 do nr 92"
"140000";"mazowieckie";"146514";"Wawer";"dzielnica m.st. Warszawy";"528";"Szkoła Podstawowa nr 216 ul. Wolna 36/38";"Powszechny";"Tak";"ul. Arniki: strona parzysta od nr 20 do nr 32; ul. Bambusowa: cała; ul. Bystrzycka: strona nieparzysta od nr 35 do nr 89a, strona parzysta od nr 38 do nr 92; ul. Dusznicka: cała; ul. Dziecięca: cała; ul. Filmowa: strona parzysta od nr 56 do nr 90, strona nieparzysta od nr 91 do nr 99; ul. Frenkla: cała; ul. Gruntowa: cała; ul. Hiacyntowa: cała; ul. Kędzierzyńska: cała; ul. Kłodzka: cała; ul. Kronikarska: cała; ul. Lokalna: strona parzysta od nr 8 do nr 26, strona nieparzysta od nr 21 do nr 31; ul. Margerytki: cała;  ul. Patriotów: strona parzysta od nr 30 do nr 60d; ul. Techniczna: cała;  ul. Walcownicza: cała; ul. Wolna: strona nieparzysta od nr 1-15, strona parzysta od nr 2 do nr 30; ul. Wrzosowa: cała; ul. Zabawna: cała"
"140000";"mazowieckie";"146514";"Wawer";"dzielnica m.st. Warszawy";"529";"Klub Kultury ""Aleksandrów"" ul. Samorządowa 10";"Powszechny";"Nie";"ul. Aleksandra Bardiniego: cała;  ul. Eugeniusza Bodo: cała; ul. Borówkowa: cała; ul. Borysławska: cała; ul. Choinkowa: cała; ul. Drohobycka: cała; ul. Falenicka: cała; ul. Izbicka: strona nieparzysta od nr 137 do nr 153c, strona parzysta od nr 138 do nr 174; ul. Jasnoty: cała; ul. Jachtowa: cała; ul. Kalinowa: cała; ul. Kwitnącej Wiśni: cała; ul. Napoleona Bonaparte: cała; ul. Optymistów: cała; ul. Ostrogi: cała; ul. Podkowy: strona parzysta od nr 80 do nr 178, strona nieparzysta od nr 87 do nr 189; ul. Polany; ul. Przełęczy: strona parzysta od nr 100 do nr 184, strona nieparzysta nr 119;  ul. Sadowa: cała; ul. Samorządowa: cała; ul. Skrzypów: cała; ul. Jadwigi Smosarskiej: cała; ul. Stawowa: cała; ul. Szulczyka: cała; ul. Aleksandry Śląskiej: cała; ul. Telimeny: cała; ul. Wiązowska: cała; ul. Wierzby: cała; ul. Zagórzańska: cała; ul. Zapole: cała; ul. Złotej Jesieni: cała, ul. Żurawiny: cała"
"140000";"mazowieckie";"146514";"Wawer";"dzielnica m.st. Warszawy";"530";"Zespół Szkół nr 111 ul.Poezji 5";"Powszechny";"Nie";"ul. Brzostowska: cała; ul. Bysławska: cała; ul. Derkaczy: strona nieparzysta od nr 1 do nr 69, strona parzysta od nr 2 do nr 62a; ul. Dmuchawcowa: cała; ul. Jachowicza: cała; ul. Kamieńskiego: cała; ul. Kosodrzewiny: cała; ul. Krokusów: cała; ul. Małowiejska: strona parzysta od nr 22 do nr 52; ul. Michalinki: cała; ul. Młoda: cała; ul. Mozaikowa: strona parzysta od nr 18 do nr 38, strona nieparzysta od nr 5 do nr 23; ul. Nad Wisłą: cała; ul. Olecka: cała; ul. Owocowa: cała; ul. Patriotów: strona nieparzysta od nr 1/3 do nr 81; ul. Początkowa: cała; ul.Ziarnista:cała; ul.Żakowska:cała"
"140000";"mazowieckie";"146514";"Wawer";"dzielnica m.st. Warszawy";"531";"Hala Sportowa OSiR, ul. Poezji 5";"Powszechny";"Tak";"ul.Liliowa:cała; ul. Poezji : cała: ul. Popradzka: cała: ul. Porębska : cała; ul. Przylaszczkowa : cała; ul. Rafałowska: cała; ul.Ratyniecka:cała; ul.Regionalna :cała; ul.Retmańska:cała; ul.Starczewska:cała; ul.Sztumska:cała; ul.Szymbarska:cała; ul.Śpiewna:cała; ul.Tawułkowa:strona nieparzysta od nr 1 do nr 9, strona parzysta od nr 2do nr 10a; ul.Trzebnicka:cała; ul.Wał Miedzeszyński strona parzysta od nr 2 do nr 64, strona nieparzysta od nr 17 do nr 75; ul. Werbeny:cała; ul. Wiślanego Nurtu :cała; Włókiennicza: strona parzysta od nr 2 do nr 86, strona nieparzystaod nr 3 do nr 69; ul. Zapomniana:cała; Żywokostowa: cała"
"140000";"mazowieckie";"146514";"Wawer";"dzielnica m.st. Warszawy";"532";"Szkoła Podstawowa nr 124 ul.Bartoszycka 45/47";"Powszechny";"Nie";"ul.Bartoszycka: cała; ul. Biernacka: cała; ul. Brucknera: cała; ul. Bystrzycka: strona parzysta od nr 2/4 do nr 34b, strona nieparzysta od nr 17 do nr 33;  ul. Centurii: cała; ul. Chełchowska: cała; ul. Chorzelska: cała; ul. Czekanowska: cała; ul.Czerwonego Kapturka:cała; ul. Dulczyńska: cała; ul. Filmowa: strona parzysta od nr 2 do nr 54, strona nieparzysta od nr 7 do nr 61/63; ul. Frysztacka: cała; ul. Gorajska: cała; ul. Haczowska: cała; ul.Kąsek:cała; ul. Kisielicka: cała; ul. Kudowska: cała; ul. Międzyrzecka: cała; ul.Mimozy:cała; ul. Nachyłkowa: cała; ul. Narcyzowa: cała; ; ul. Ochocza: cała; ul. Oliwkowa: cała; ul. Parterowa: cała; ul. Patriotów: strona parzysta od nr 2/6 do nr 28d; ul. Petunii; cała; ul. Pińczowska: cała; ul. Podjazd; cała; ul. Podkowy: strona nieparzysta od nr 3 do nr 83d, strona parzysta od nr 6 do nr 48; ul. Przełęczy: strona parzysta od nr 14 do nr 46, strona nieparzysta od nr 19 do nr 91; ul. Ratoszyńska: cała; ul. Ropczycka: cała; ul. Rościszewska: cała; ul. Rożek: cała; ul. Rusinowska: cała; ul. Rzeczycka: cała; ul. Sieniawska: cała; ul. Stargardzka: cała;  ul. Stawiszyńska: cała; ul. Świtezianki: cała; ul. Tamaryszków: cała; ul.Tasznikowa:cała; ul. Tyszowiecka: cała; ul. Trocinowa: cała; ul. Wakacyjna: cała; ul. Wasilkowska: cała; ul. Wyszatycka: cała; ul. Zagorzycka: cała; ul. Żmigrodzka: cała; ul. Żnińska: cała"
"140000";"mazowieckie";"146514";"Wawer";"dzielnica m.st. Warszawy";"1135";"Dom Pomocy Spolecznej ""Na Przedwiośniu"" ul.Przedwiośnie 1";"Zakład pomocy społecznej";"Nie";"ul. Przedwiośnie 1."
"140000";"mazowieckie";"146514";"Wawer";"dzielnica m.st. Warszawy";"1136";"Instutu Kardiologii im.Prymasa Tysiąclecia Stefana Kardynała Wyszyńskiego  ul. Alpejska 42";"Szpital";"Nie";"ul. Alpejska 42, "
"140000";"mazowieckie";"146514";"Wawer";"dzielnica m.st. Warszawy";"1137";"Międzyleski Szpital Specjalistyczny w Warszawie  ul. Bursztynowa 2 ";"Szpital";"Nie";"ul.Bursztynowa  2, "
"140000";"mazowieckie";"146514";"Wawer";"dzielnica m.st. Warszawy";"1138";"Zakład Opiekuńczo-Leczniczy SPZOZ ul. Olchy 8";"Zakład pomocy społecznej";"Nie";"ul. Olchy  8, "
"140000";"mazowieckie";"146515";"Wesoła";"dzielnica m.st. Warszawy";"1001";"Szkoła Podstawowa Nr 174 Plac Wojska Polskiego 28";"Powszechny";"Nie";"Plac Wojska Polskiego"
"140000";"mazowieckie";"146515";"Wesoła";"dzielnica m.st. Warszawy";"1002";"Zespół Szkół Nr 94 - budynek B, ul. Krótka 1";"Powszechny";"Nie";"ul. Błękitna: cała, ul. Borowa: cała, ul. Borowika: cała, ul. Bukowa: cała, ul. Długa: cała, ul. Gajowa: cała, ul. Jagodowa: cała, ul. Malinowa: cała, ul. Mokra: cała, ul. Niemcewicza: od nr 2 do nr 8, ul. Nowa: cała, ul. Piastowska: cała, ul. Piękna: cała, ul. Przejazdowa: cała, ul. Równa: cała, ul. Rysia: cała, ul. Słowicza: cała, ul. Sosnowa: cała, ul. Spacerowa: cała, ul. Sportowa: cała, ul. Szeroka: cała, ul. Szosowa: cała, ul. Śliska: cała, ul. Środkowa: cała, ul. Warszawska: cała, ul. Wierzbowa: cała, ul. Wschodnia: cała, ul. Wspólna: cała, ul. Za Dębami: cała, ul. Zagajnikowa: cała"
"140000";"mazowieckie";"146515";"Wesoła";"dzielnica m.st. Warszawy";"1003";"Szkoła Podstawowa Nr 171, ul. Armii Krajowej 39";"Powszechny";"Nie";"ul. Akacjowa: cała, ul. Apteczna: cała, ul. Armii Krajowej: strona nieparzysta od nr 1 do nr 75, strona parzysta od nr 2 do nr 72, ul. Baśniowa: cała, ul. Berenta: cała, ul. Boczna: cała, ul. Chopina: cała, ul. Cicha: cała, ul. Dowcip: cała, ul. Głowackiego: 2 oraz od nr 2a do nr 94, ul. Górna: cała, ul. Jasna: cała, ul. Jaśminowa: cała, ul. Kasztanowa: cała, ul. Kilińskiego: cała, ul. Konopnickiej: cała, ul. Kościelna: cała, ul. Kubusia Puchatka: cała, ul. Kwiatowa: cała, ul. Mała: cała, ul. Miła: cała, ul. Moniuszki: cała, ul. Ogrodowa: cała, ul. Okuniewska: 6, ul. Powstańców Warszawy: cała, ul. 1. Praskiego Pułku: strona nieparzysta od nr 1 do nr 31, strona parzysta od nr 2 do nr 34, ul. Przechodnia: cała, ul. Prosta: cała, ul. Różana: cała, ul. Sapiehy: cała, ul. Sikorskiego: strona nieparzysta od nr 1 do nr 35, strona parzysta od nr 2 do nr 34, ul. ks. P. Skargi: cała, ul. Słoneczna: cała, ul. Spokojna: cała, ul. Spółdzielcza: cała, ul. Szarych Szeregów: cała, ul. Tęczowa: cała, ul. Wąska: cała, ul. Współczesna: cała, ul. Zakątek: cała"
"140000";"mazowieckie";"146515";"Wesoła";"dzielnica m.st. Warszawy";"1004";"Ośrodek Kultury w Dzielnicy Wesoła m. st. Warszawy ul. Starzyńskiego 21";"Powszechny";"Nie";"ul. Armii Krajowej: strona nieparzysta od nr 77 do końca, strona parzysta od nr 74 do końca, ul. Chodkiewicza: cała, ul. Ciasna: cała, ul. Czarnieckiego: cała, ul. Dwernickiego: cała, ul. Głowackiego: 27, strona parzysta od nr 94b do końca, ul. Leśniczówka: cała, ul. Lipowa: cała, ul. Modrzewiowa: cała, ul. Napierskiego: cała, ul. Orla: cała, ul. Parkowa: cała, ul. Sikorskiego: strona nieparzysta od nr 37 do końca, strona parzysta od nr 34a do końca, ul. Starzyńskiego: cała, ul. Syrokomli: cała, ul. Świerkowa: cała, ul. Wiosenna: cała, ul. Wrzosowa: cała, ul. Żółkiewskiego: cała"
"140000";"mazowieckie";"146515";"Wesoła";"dzielnica m.st. Warszawy";"1005";"Zespół Szkół Nr 94 - budynek A, ul. Krótka 1";"Powszechny";"Nie";"ul. Brata Alberta: cała, ul. Dobra: cała, ul. Dzielna: cała, ul. Fredry: cała, ul. Gazowa: cała, ul. Głucha: cała, ul. Jagiellońska: cała, ul. Kasprowicza: cała, ul. Kochanowskiego: cała, ul. Krasickiego: cała, ul. Krótka: cała, ul. Morsztyna: cała, ul. Piaskowa: cała, ul. Podleśna: cała, ul. Polna: cała, ul. Pstrowskiego: cała, ul. Reja: cała, ul. Rembertowska: cała, ul. Urocza: cała, ul. Wilanowska: cała, ul. Wiśniowa: cała, ul. Zachodnia: cała, ul. Zaciszna: cała, ul. Zaułek: cała, ul. Żeglarska: cała, ul. Żytnia: cała"
"140000";"mazowieckie";"146515";"Wesoła";"dzielnica m.st. Warszawy";"1006";"Budynek Urzędu Dzielnicy Wesoła m.st. Warszawy, ul. 1. Praskiego Pułku 33";"Powszechny";"Tak";"ul. Asnyka: cała, ul. Broniewskiego: cała, ul. Dębowa: cała, ul. Dzika: cała, ul. Godebskiego: cała, ul. Idzikowskiego: cała, ul. Konarskiego: cała, ul. Kopernika: cała, ul. Kościuszki: cała, ul. Kozia: cała, ul. Kraszewskiego: cała, ul. Letnia: cała, ul. Lotnicza: cała, ul. 1. Maja: cała, ul. Matejki: cała, ul. Mickiewicza: cała, ul. Narutowicza: cała, ul. Niemcewicza: od nr 10a do końca, ul. Norwida: cała, ul. Orzeszkowej: cała, ul. 1. Praskiego Pułku: strona nieparzysta od nr 33 do nr 83, strona parzysta od nr 36 do nr 78, ul. Prusa: cała, ul. Rejtana: cała, ul. Reymonta: cała, ul. Sawickiej: cała, ul. Sienkiewicza: cała, ul. Skłodowskiej: cała, ul. Słowackiego: cała, ul. Staszica: cała, ul. Tuwima: cała, ul. Wigury: cała, ul. Wrońskiego: cała, ul. Żeromskiego: cała, ul. Żwirki: cała, ul. Grabiny: cała, ul. Literatów: cała"
"140000";"mazowieckie";"146515";"Wesoła";"dzielnica m.st. Warszawy";"1007";"Szkoła Podstawowa Nr 173 ul. Trakt Brzeski 18";"Powszechny";"Nie";"ul. Agawy: cała, ul. Bankowa: cała, ul. Borkowska: cała, ul. Brzoskwiniowa: cała, ul. Cedrowa: cała, ul. Cieplarniana: strona parzysta od nr 46 do końca, ul. Cisowa: cała, ul. Cyprysowa: cała, ul. Czereśniowa: cała, ul. Daglezji: cała, ul. Daków: cała, ul. Diamentowa: strona parzysta od nr 44 do końca, strona nieparzysta od nr 37 do końca, ul. Dzikiej Róży: cała, ul. Fabryczna: strona parzysta od nr 20 do końca, strona nieparzysta od nr 35 do końca, ul. Flory: cała, ul. Gościniec: strona nieparzysta od nr 1 do nr 7, strona parzysta od nr 2 do nr  20, ul. Graniczna: cała, ul. Grzybowa: cała, ul. Hebanowa: cała, ul. Hipoteczna: cała, ul. Jana Pawła II: strona parzysta od nr 2 do nr 162, ul. Jarzębinowa: cała, ul. Jaworowa: cała, ul. Jesionowa: cała, ul. Jodłowa: strona parzysta od nr 20 do końca, strona nieparzysta od nr 33 do końca,  ul. Kalinowa: cała, ul. Kazita: cała, ul. Klonowa: cała, ul. Kruszyny: cała, ul. Krzywa: cała, ul. Leszczynowa: cała, ul. Leśna: cała, ul. Limby: cała, ul. Mahoniowa: cała, ul. Marmurowa: cała, ul. Morelowa: cała, ul. Objazdowa: cała, ul. Olchy: cała, ul. Orzechowa: cała,  ul. Piotrusia Pana: cała, ul. Platanów: cała, ul. 1. Praskiego Pułku: strona parzysta od nr 80 do końca, ul. Przyleśna: cała, ul. Ptasia: cała, ul. Rolna: cała, ul. Sagalli: cała, ul. Sekwoi: cała, ul. Teodozji: cała, ul. Torfowa: cała, ul. Trakt Brzeski: strona nieparzysta od nr 1 do nr 29, strona parzysta od nr 2 do nr 20,  ul. Tramwajowa: cała, ul. Wawerska: cała, ul. Wiązów: cała, ul. Wydmowa: cała"
"140000";"mazowieckie";"146515";"Wesoła";"dzielnica m.st. Warszawy";"1008";"Szkoła Podstawowa Nr 173 ul. Trakt Brzeski 18";"Powszechny";"Nie";"ul. Agatowa: cała, ul. Alabastrowa: cała, ul. Ametystowa: cała, ul. Babiego Lata: cała, ul. Biesiadna: cała, ul. Brylantowa: cała, ul. Brzozowa: strona nieparzysta od nr 1 do końca, ul.Bursztynowa: cała, ul. Cieplarniana: strona parzysta od nr 2 do nr 44, ul. Cyrkonii: cała, ul. Diamentowa: strona nieparzysta od nr 1 do nr 35, strona parzysta od nr 2 do nr 42, ul. Dolomitowa: cała, ul. Fabryczna: strona nieparzysta od nr 1 do nr 33, strona parzysta od nr 2 do nr 18,  ul. Gościniec: strona nieparzysta od nr 9 do nr 51, strona parzysta od nr 22 do nr 100, ul. Grafitowa: cała, ul. Granitowa: cała, ul. Irydowa: cała, ul. Jana Pawła II: strona nieparzysta od nr 1 do nr 17, ul. Jaspisowa: cała,  ul. Jodłowa: strona nieparzysta od nr 1 do nr 31, strona parzysta od nr 2 do nr 18, ul. Jutrzenki: cała, ul. Kamienna: cała, ul. Kamyk: cała, ul. Koralowa: cała,  ul. Kryształowa: cała, ul. Majowa: cała, ul. Malachitowa: cała,  ul. Mazowiecka: strona nieparzysta od nr 1 do nr 45, strona parzysta od nr 2 do nr 40,  ul. Nefrytowa: cała, ul. Opalowa: cała, ul. Perłowa: cała,  ul. Platynowa: cała, ul. 1. Praskiego Pułku: strona nieparzysta od nr 85 do końca, ul. Rubinowa: cała, ul. Sezamkowa: cała, ul. Skalista: cała, ul. Stwosza: cała, ul. Szafirowa: cała, ul. Szkolna: cała, ul. Szmaragdowa: cała, ul. Śnieżna: cała, ul. Topazowa: cała, ul. Trakt Brzeski: strona nieparzysta od nr 31 do nr 59, strona parzysta od nr 22 do nr 64, ul. Turkusowa: cała, ul. Wapienna: cała, ul. Wczasowa: cała, ul. Zachodu Słońca: cała, ul. Złotej Jesieni: cała"
"140000";"mazowieckie";"146515";"Wesoła";"dzielnica m.st. Warszawy";"1009";"Gimnazjum Nr 119 ul. Klimatyczna 1";"Powszechny";"Nie";"al. Piłsudskiego: strona nieparzysta od nr 1 do końca, ul. Brzozowa: strona parzysta od nr 2 do końca, ul. Ciekawa: cała, ul. Cieplarniana: strona nieparzysta od nr 1 do nr 29, ul. Gościniec: strona nieparzysta od nr 53 do nr 95, strona parzysta od nr 102 do nr 140, ul. Husarska: cała, ul. Jana Pawła II: strona nieparzysta od nr 19 do końca, ul. Jeździecka: cała, ul. Klimatyczna: cała, ul. Mazowiecka: strona nieparzysta od nr 47 do nr 81, strona parzysta od nr 42 do nr 82, ul. Nizinna: cała, ul. Pogodna: strona nieparzysta od nr 1 do nr 25, strona parzysta od nr 2 do nr 28, ul. Polanki: cała, ul. Radosna: cała, ul. Rowowa: cała, ul. Sadowa: cała, ul. Stara Miłosna: 1, ul. Szafranowa: cała, ul. Szklarniowa: cała, ul. Topolowa: cała, ul. Trakt Brzeski: strona nieparzysta od nr 61 do nr 93, strona parzysta od nr 64a do nr 98, ul. Ułańska: cała, ul. Wiślana: cała, ul. Zdrojowa: cała, ul. Źródlana: cała, ul. Zadrzewiona: cała, ul. Korzeniowa: cała"
